g1,0.125,short
g1,0.125,short
a1,0.25
g1,0.25
c2,0.25
b1,0.5
g1,0.125,short
g1,0.125,short
a1,0.25
g1,0.25
d2,0.25
c2,0.50
g1,0.125,short
g1,0.125,short
g2,0.25
e2,0.25
c2,0.25
b1,0.25
a1,0.5
f2,0.125,short
f2,0.125,short
e2,0.25
c2,0.25
d2,0.25
c2,0.75
